,Соотношение матрица-наполнитель,"Плотность, кг/м3","модуль упругости, ГПа","Количество отвердителя, м.%","Содержание эпоксидных групп,%_2","Температура вспышки, С_2","Поверхностная плотность, г/м2","Модуль упругости при растяжении, ГПа","Прочность при растяжении, МПа","Потребление смолы, г/м2","Угол нашивки, град",Шаг нашивки,Плотность нашивки
45,0.5266560506238069,0.5377533038898523,0.24665811105652505,0.5172628729425848,0.2786455523855973,0.7589542784554646,0.2728893757887781,0.46871974054717214,0.3210185517458003,0.46824610864798555,0.0,0.45755686171828885,0.7583223007520083
46,0.7625185997150261,0.4143835809654295,0.21257547216618813,0.5120236060639851,0.2341309750130982,0.6038701571748988,0.1776695857338867,0.4526894444181533,0.35502894735998203,0.5371040371239743,0.0,0.527232314562202,0.37590069611205373
47,0.158102189741718,0.7251903908774393,0.5766753103179477,0.6821424286328015,0.5757042469735527,0.5479188712552261,0.40538371659238576,0.2329126371203163,0.5494036203927576,0.5123216814199653,0.0,0.44604534481878405,0.7269955442607521
48,0.6470954154143373,0.7452885865141576,0.3390726759670263,0.5729771395192989,0.6588632406346075,0.627035250726319,0.1809493704729812,0.2601250677719058,0.44853374993994266,0.6757172905158662,0.0,0.7311610678860277,0.7932764265798178
49,0.7138949692129412,0.7786162907069167,0.35436047021227324,0.4422806333827179,0.5902072467839017,0.40911959841474066,0.15523481037595319,0.6577573361450044,0.6008803816040206,0.8692277684450839,0.0,0.7210702024126755,0.7407601617137944
50,0.8537465306420547,0.325548076964842,0.5244182611712813,0.4817371518312635,0.7968126670820077,0.5581999950235663,0.3601871752596302,0.5945300891701759,0.6108105463171073,0.6173874966152245,0.0,0.4095926633823894,0.8245862806800797
51,0.7780947682314291,0.5329172728099749,0.2946856400833591,0.33242221924778786,0.4265075557192355,0.2937652769408934,0.04703835438140787,0.376537664557528,0.7986202177576803,0.7228626161981009,0.0,0.45399965138976073,0.07353179029375218
52,0.8223542605879426,0.6933162167376397,0.433466508471719,0.011429910307185598,0.4928240844531835,0.2912643845781697,0.5000792527258993,0.5197589046024467,0.6151737395625988,0.6844644443348106,0.0,0.531064120583959,0.6137608764515765
53,0.5393158380440761,0.2871398688935187,0.5940970656771309,0.864745681817624,0.6238422122681258,0.3909918143020461,0.13419399586757488,0.3497702989512206,0.31495958352789366,0.4026202318194211,0.0,0.38111351150280054,0.6716807389318382
54,0.44667168086648934,0.71323172327281,0.15805035729603759,0.47168876699754697,0.34809379010199737,0.5872469805541607,0.32271465491775253,0.3500293993062513,0.37486822036115297,0.8093567906577531,0.0,0.1653928431246743,0.6476983826256204
55,0.5513971542576958,0.49335532967918194,0.4442417241481938,0.7875679325907274,0.49101548438779874,0.6495257477988883,0.3183012730643275,0.5036258228164492,0.5258464629856482,0.46304376825513116,0.0,0.49332998538279393,0.3249013672043434
56,0.32524352285037517,0.6221010714120307,0.6637550748410798,0.6795250894520481,0.4375383943450093,0.8878018990087886,0.026252585094531357,0.5518002068725316,0.6745770085509205,0.3979626292869415,0.0,0.4559049043598276,0.7607784343745698
57,0.8910299961123107,0.3535066965020013,0.4689760745474858,0.37015800001742344,0.5264643619035116,0.6681351358425365,0.32653182500108174,0.2130146538465265,0.41894751239744676,0.8677015923787327,0.0,0.36126536265134657,0.1681879148979714
58,0.42262028538042284,0.45641133729720806,0.25143489883536035,0.3186674703421159,0.8062300503129323,0.41408870393394914,0.5204480584726815,0.279639506003897,0.735094754003491,0.4269217114938648,0.0,0.44934623923809863,0.05479452391282308
59,0.24289130555640367,0.5546308306435765,0.20451774472676215,0.5365594372812366,0.6610684949000047,0.594958454852567,0.13015463914753883,0.5183448830644153,0.1568521688923329,0.7355756787225841,0.0,0.5655498350751015,0.45286531462947893
60,0.8111958918175805,0.6103194532037044,0.371947867890694,0.45703676034003266,0.3833368755796396,0.232899901714408,0.5066449479628132,0.730256531670257,0.415282099528392,0.728532296404062,0.0,0.9610510008048319,0.6573821861241631
61,0.6095198007802883,0.22240861122000943,0.3531494732690395,0.3403077121857962,0.5751876823787858,0.5416939715435691,0.2621243247564411,0.5061859577114509,0.7154923846511944,0.5457912743492551,0.0,0.3684047530164393,0.37914410803533144
62,0.4477995075196819,0.1556694986951932,0.7280900060462456,0.47607804186742114,0.27428548353271687,0.6821141386469773,0.057824572920045086,0.35181265164145703,0.8912361504774148,0.06951311646810354,0.0,0.7729411255790004,0.32934399124617936
63,0.5397029905168357,0.6836639620581195,0.3680772007719565,0.34747506683059187,0.5573132764353552,0.4899464252738863,0.25076821936035976,0.24220239877620564,0.38298598816473606,0.22928081349916601,0.0,0.34744832886467647,0.1524500368794181
64,0.6666510992573383,0.5964641534199409,0.590772073254043,0.7659117467583119,0.08852538470141025,0.5315199793516936,0.3085960120296839,0.22134663172901625,0.03646841953295099,0.34907833840453306,0.0,0.37571263343763145,0.8866910797818921
65,0.3049964770112482,0.5935788464064116,0.03146317061029726,0.5070606424379338,0.5346613872444694,0.6299440942145689,0.6868099267657144,0.43432863632590646,0.6642272007968008,0.24105548679515537,0.0,0.539188877021544,0.5157186012673098
66,0.4177849847089061,0.38504864077606094,0.7021260573066269,0.8584051791836642,0.5301451171763043,0.6006750957988287,0.6924351099093378,0.6182793623929097,0.2865800026602374,0.20728408690525885,0.0,0.32919773444232564,0.6044218208497469
67,0.762263198181547,0.7525801142870208,0.5182626630617357,0.553148687033524,0.17676011255272162,0.8139295193041884,0.3130323143833339,0.24702987282990918,0.7893193154749293,0.514671872533999,0.0,0.3682953493696485,0.5886666834019336
68,0.3872583106761819,0.7145538073577358,0.43579669320934217,0.6725976707935197,0.4852897917106531,0.6069786757741842,0.2792999469761402,0.4058325588999798,0.6502347088576538,0.5642792143818215,0.0,0.33084346564250716,0.41811003497774296
69,0.2921549528776741,0.49098310239390575,0.7685662916609962,0.3754599592094315,0.49390423929065563,0.5445806875559858,0.43752990871882275,0.21985124629596164,0.6313586346491412,0.48646203394953236,0.0,0.6723697836873239,0.20830523763806646
70,0.5073518490929362,0.4442938695066756,0.06318890871327794,0.4597527334476869,0.6186522479147547,0.6245940714815612,0.6261561539012566,0.6510119250292661,0.06283893486769487,0.7956431768982938,0.0,0.8475069851822349,0.10929124944892238
71,0.8151848443136798,0.4374961336610106,0.39155840321492835,0.5298959475488514,0.7619566534440747,0.49222617073309904,0.22687879391145363,0.7165943412702207,0.4529967059858645,0.2599324417282699,0.0,0.49708024812831764,0.36777566318717897
72,0.4928816457359092,0.3846313706885178,0.23644500518052827,0.7588423210408843,0.5153772437207012,0.6167573900651799,0.1603095887571824,0.2141784730584506,0.25962172097835656,0.23187395867295602,0.0,0.5802586915380841,0.39053053062152115
73,0.4151289103904441,0.5466781374616891,0.2874420756309213,0.481372386245635,0.7112495835132648,0.7053168933285419,0.34961486644334394,0.3839272710044579,0.31617009176187005,0.4308499815220834,0.0,0.32704907632741936,0.3017508436919654
74,0.6638239366933462,0.1364787700765353,0.8057697672868647,0.5366507263841584,0.6389328012941347,0.3864841932234937,0.0050293880413371005,0.6015442860054847,0.6664747219631656,0.5443844997417594,0.0,0.41816985519787,0.7792724459333684
75,0.6062412014494465,0.2493132559909812,0.6931843478829501,0.7227039444312422,0.6665909590169543,0.3262557186603643,0.37915143297946474,0.3658529390063734,0.31843347005685163,0.29223823622748124,0.0,0.1492289426231533,0.5274851269603105
76,0.5045647512015904,0.6106693269089121,0.5958815938016676,0.42672194044211814,0.34034799521374715,0.56979295033871,0.4448486495184142,0.2686762477755025,0.6922758106601935,0.5985753143391679,0.0,0.6343882224629879,0.6686930188230109
77,0.49423873537150576,0.6235203061824448,0.16958419712620817,0.40078787671111776,0.30314271336872634,0.6020717594702418,0.791026249834781,0.7906079092292924,0.14823032555625926,0.589092191901848,0.0,0.4778127758652847,0.022448525645844486
78,0.820208063017857,0.6171643651881711,0.6014853109700888,0.4261424619171614,0.7561960815614579,0.5453835686859654,0.23215930716352093,0.5184519733245923,0.5430375265910395,0.417518749503229,0.0,0.345138452717914,0.7294323644073206
79,0.10425765659481828,0.4346868062614835,0.6579710704539535,0.6102208511146332,0.4260453787454146,0.8570963004082952,0.1709333668894511,0.23047947205334385,0.49708720374317894,0.35054556566674655,0.0,0.4575916854769505,0.5185689407122771
80,0.41531653261422485,0.6295011129042685,0.54055129936069,0.6565036255603562,0.5091851619983128,0.3668064902561714,0.14987259444069184,0.4203524688923892,0.8230219363562793,0.5166352746318662,0.0,0.4056275722279363,0.9795723936458849
81,0.5815347788105844,0.7710211798871418,0.04704672202647565,0.7143790787794115,0.6542311237582303,0.3972669696281992,0.7843785036903865,0.5502977509284754,0.3325584362054501,0.8000621380770422,0.0,0.6562712495542957,0.4762310840971025
82,0.6946036091092701,0.23641457153189727,0.6025151073577464,0.4453820984343479,0.3125149635149831,0.3165458190911492,0.6788557435678236,0.6604870555307629,0.27766873417968363,0.4176529917142804,0.0,0.7360558089844474,0.74860469475787
83,0.3348664766114833,0.37228567088585596,0.5874526719837789,0.5454397504599386,0.47385362774336914,0.7497023391773936,0.52632473231931,0.07999475109929755,0.37008098655958277,0.13445996200571653,0.0,0.799872343265936,0.16484107792011354
84,0.31341276928199147,0.48412496787795156,0.27971248156585976,0.6464586663205274,0.46377231158189214,0.783954041741489,0.629118066073862,0.66243643826407,0.5544687402404239,0.5818428572084308,0.0,0.751570124749071,0.6261178616037792
85,0.6304138780252976,0.5358772740744513,0.5017942952157524,0.44667843981106,0.15503478275005045,0.37234601439547066,0.320444145557239,0.4360938815721198,0.4933308304783245,0.7162329352672302,0.0,0.5096095659877788,0.3488358378532466
86,0.7813675466192357,0.24314489767614234,0.3435880435180129,0.17353558551935788,0.7800768272483087,0.5327689108469988,0.1836815298728304,0.690881121392751,0.37941311995147264,0.4056449977432146,0.0,0.5474148708302343,0.15402584127071145
87,0.6893611725009964,0.3644699038017265,0.8250457739581484,0.6164479153124307,0.4185378326118594,0.6021885646115974,0.0382510498984306,0.31700635197124427,0.765755897386419,0.47605029778473107,0.0,0.8655958236574203,0.3609374803479109
88,0.4322383204332457,0.5954977550812002,0.15263028847503668,0.28414616112671714,0.46596799855048876,0.12884161037179664,0.42572494785626946,0.556613433578991,0.3217202530691119,0.355362323318256,0.0,0.6687819227925175,0.35690098384047003
89,0.6121415556989012,0.597520590085554,0.6514484814171234,0.22878112025595498,0.47634373063381497,0.8059192829407218,0.3585610273812177,0.21862905076954764,0.7545141266981811,0.3051362926430392,0.0,0.6876139138252418,0.1759797429222149
90,0.33590303817228884,0.5146636948476591,0.5553019700638944,0.7368792688919792,0.40121006315027996,0.6466048080992555,0.2747948539289057,0.24444914513031613,0.8494732411480496,0.360778545678622,0.0,0.10315881600600235,0.4590573321553432
91,0.5371569710548569,0.5405169051272978,0.10740744972369723,0.09364255528434656,0.09662644063492243,0.5452446286523107,0.6145564738455794,0.6041092745400665,0.4697172599272659,0.3506364824874655,0.0,0.5234829107353834,0.22191157975246628
92,0.7225551764012447,0.2575938175301209,0.40656435633511034,0.5926075556862154,0.9524762939039717,0.1976414000673361,0.2808662407196196,0.39072313135425674,0.44974619299506846,0.8452005246317741,0.0,0.6977721231347811,0.12589138446810105
93,0.3716944099871078,0.10997646396464233,0.5532060357683677,0.5161207692023744,0.3574621799341027,0.4792340028160531,0.38340878430389175,0.42388310945931806,0.4823504818674803,0.1952421038759679,0.0,0.6772532189221591,0.7467410873483264
94,0.389371267552753,0.6218177532115936,0.004644114529370715,0.14323945877921185,0.5132453815715547,0.671612540157974,0.08355268483301913,0.2155787142516754,0.4663321413605084,0.5227409255680038,0.0,0.014751722590222439,0.7060359061123673
95,0.4482166284809427,0.5627138516135952,0.6574786408752368,0.43331241684910243,0.5621209361594732,0.5292077805598585,0.2771652768533094,0.26272421372102883,0.5012259726715055,0.28587283192287183,0.0,0.5712224952385696,0.7579249213366595
96,0.9573371756099314,0.4691649275546004,0.6592758107446265,0.5145149569845515,0.9059209767927707,0.4226995287561892,0.5386400139505104,0.37202640077063087,0.47383070590666754,0.7259536859086028,0.0,0.7544781925036802,0.8283760570926144
97,0.7616665230151966,0.3932100210073175,0.44375171673245567,0.48461161086483834,0.2850476014372516,0.23358995547310535,0.0632300341212713,0.8014290736771441,0.8618694674273376,0.45510605938484416,0.0,0.4870389078439838,0.35886509952237494
98,0.6506109851244619,0.593469032673279,0.5904670562996701,0.5646916234568045,0.19021416697043536,0.6021750787935143,0.008860637345262093,0.49293565643743875,0.6008462880717488,0.47052234159148065,0.0,0.7203811265675553,0.2904545275888241
99,0.6173533490162041,0.5353141890648168,0.7722506133713445,0.3847448589522204,0.6710342865550158,0.7679336324552326,0.058942286723266145,0.6739784785550693,0.5680103599342515,0.6606439513930871,0.0,0.2680495883776679,0.8669169030315853
100,0.6435807775539963,0.22257803329278136,0.49085277561731316,0.7726048023927952,0.45850270605452703,0.49779609986392015,0.06854252587960241,0.54358352753896,0.5417322455967392,0.2926644169429131,0.0,0.47795518489839994,0.3729759420386201
101,0.4977178337588213,0.3353351869340768,0.34102167006370177,0.6842706954820961,0.4447689646119555,0.6987247022506708,0.26238476630196156,0.15533888266737694,0.45308989065887273,0.4076426968691812,0.0,0.3169581596551319,0.9672254104478515
102,0.5371900355987395,0.2506569303895283,0.6793884816633169,0.8271027589773023,0.10508433700148023,0.6109731677938683,0.9503407362054342,0.4433275595421904,0.1169962701423406,0.4761053254822425,0.0,0.6875349677199251,0.4137699802309031
103,0.6791086093354552,0.78485118070535,0.5020709801319989,0.7630658052548172,0.557938685119701,0.43914810752840405,0.5921777710478953,0.583898938925544,0.4683468774436137,0.2671831913510041,0.0,0.478305014826349,0.10019569159302938
104,0.6531482252798625,0.903578230234559,0.5253212275129626,0.5694652445165178,0.4412686815307616,0.2190831493324361,0.209069729123875,0.2536876372650161,0.7135863442383147,0.20775286206930593,0.0,0.4120458759023417,0.7337836680233625
105,0.7186688912038026,0.5924068302507477,0.42382359177391304,0.5728699998363422,0.632523771056005,0.40521620582361506,0.23112440012346416,0.38201896966755733,0.394876248928273,0.31534050925251145,0.0,0.4257149333709683,0.5398145531521226
106,0.8039098509931607,0.3037715434765351,0.20112977878454333,0.2875436326070075,0.32938103286360265,0.6226720768728955,0.02629813294218343,0.5662342283979367,0.31187167051410347,0.5760137743078722,0.0,0.5498512694671669,0.4951932289663276
107,0.2334492753793694,0.4643925238170352,0.09056892181249393,0.555435842142793,0.2741653069559118,0.35768230005263746,0.7643681851305706,0.8484673867690251,0.4631604766955669,0.34649978498985046,0.0,0.12392363254833347,0.676985945014599
108,0.3504435320721302,0.7744723261086914,0.10752951102491493,0.2673818716726582,0.40288617930777804,0.6189201568574039,0.5516490204962682,0.5314400881555938,0.3621958009912888,0.4081843416661103,0.0,0.4015689899412002,0.6658478621133328
109,0.3398175518380294,0.6293806829029522,0.19242252130175966,0.3979686913053338,0.28171864169112126,0.3821878229453948,0.10178523798541715,0.4906183351168085,0.5211905826514273,0.7386990583873629,0.0,0.37230915023156996,0.23820862297169348
110,0.5752277723447302,0.7333458549743961,0.22867046578920935,0.5755628694670207,0.39865418441997647,0.6215308393548975,0.15265313675881745,0.6375804820448243,0.5044245923675384,0.6298226678691736,0.0,0.28959854990271405,0.11542550557132153
111,0.49939953702927375,0.6048210836117605,0.38426942465106567,0.4126283861242936,0.6234017126556934,0.48938587230291564,0.18342808043259481,0.5368370189096172,0.3856859821670454,0.5281449685558215,0.0,0.31093761271939,0.20184697491716547
112,0.470752485279888,0.9316687863826436,0.836340190680388,0.5853441409469444,0.5156109704442016,0.34223270289019814,0.735138645019866,0.10782446209857621,0.25121500724049195,0.8869735235467301,0.0,0.5089246249758858,0.6605891858391097
113,0.2672890549093806,0.6923567308059253,0.3219325133400698,0.5803729465255703,0.5158861273184987,0.1972864557381755,0.6797046095137075,0.3739881334330537,0.3468684254189611,0.5467366907010374,0.0,0.3955481318371378,0.0717447409284005
114,0.4826889136535899,0.4757155197140106,0.6628563490533346,0.699952577291078,0.538324369782508,0.5569582371897099,0.043027062059996776,0.18872975491501265,0.5887567353719084,0.5716084107854861,0.0,0.521154521549085,0.35743191240883004
115,0.2515479498291421,0.268486690505906,0.42067430665541633,0.47524539758805756,0.36802370893740166,0.40634255206625247,0.14071175561844362,0.7333914495376197,0.4669616087862728,0.6413217156515266,0.0,0.35721418130908644,0.16781065733054507
116,0.5988080437272852,0.37387379710555724,0.3538369539163419,0.6546513981428508,0.5790550537772676,0.4972139296809981,0.46581027590573415,0.4431434350375856,0.32023587891138905,0.36219707747125296,0.0,0.6518722720510427,0.6636021369311653
117,0.46354937832451004,0.5347608178336323,0.40971781703278604,0.45060049328113977,0.44738052167334996,0.5789801802303725,0.6600850966657117,0.6762315366139315,0.7104666447365026,0.5978441033006974,0.0,0.16313644959779913,0.2973311358036676
118,0.5076907736263371,0.537562600745348,0.25618254853784594,0.591510446559123,0.25720995895424226,0.6112343703420224,0.4364730678969523,0.3877753594937534,0.5053434362679522,0.5153641868238101,0.0,0.32495604105904463,0.29465054967138143
119,0.7146557836123179,0.7208408965478128,0.8772009318299409,0.04508017176005996,0.6888930447581405,0.6762477062924006,0.4320763649108954,0.20913586761844716,0.5549060603991015,0.5289914034806456,0.0,0.3336816167886319,0.6627131664577035
